H-5
9.626	1160.325	120.545	14.803	24.920
9.626	1160.325	120.545	15.704	24.990
9.626	1160.325	120.545	16.610	24.970
9.626	1174.650	122.033	17.500	24.950
9.626	1174.650	122.033	18.391	24.900
9.626	1169.875	121.537	19.295	24.920
9.626	1179.425	122.529	20.195	24.970
9.626	1188.975	123.521	21.088	24.970
9.626	1203.300	125.009	21.982	24.970
9.626	1198.525	124.513	22.878	24.970
9.626	1227.175	127.490	23.829	25.030
9.626	1222.400	126.993	24.820	25.060
9.626	1217.625	126.497	25.821	25.040
9.626	1231.950	127.986	26.820	25.000
9.626	1246.275	129.474	27.827	25.000
9.626	1246.275	129.474	28.834	24.960
9.626	2239.475	232.656	30.383	24.950
1000.212	4039.650	4.039	31.285	24.970
1000.212	4517.150	4.516	32.179	24.990
1000.212	4827.525	4.826	33.079	24.960
1000.212	5094.925	5.094	33.984	25.040
1000.212	5152.225	5.151	34.886	25.040
1000.212	4732.025	4.731	35.838	25.040
1000.212	4421.650	4.421	36.824	25.040
1000.212	4244.975	4.244	37.822	25.100
1000.212	4302.275	4.301	38.822	25.070
1000.212	4350.025	4.349	39.827	25.060
1000.212	3848.650	3.848	40.834	25.070
1000.212	3600.350	3.600	41.823	25.080
1000.212	3562.150	3.561	42.833	25.050
1000.212	3872.525	3.872	43.826	25.040
1000.212	3824.775	3.824	44.821	25.080
1000.212	3571.700	3.571	45.819	25.060
1000.212	3480.975	3.480	46.833	25.080
1000.212	3270.875	3.270	47.821	25.080
1000.212	3313.850	3.313	48.824	25.080
1000.212	3347.275	3.347	49.836	25.100
1000.212	3323.400	3.323	50.830	25.100
1000.212	3184.925	3.184	51.820	25.070
1000.212	3132.400	3.132	52.825	25.060
1000.212	3032.125	3.031	53.821	25.080
1000.212	3003.475	3.003	54.826	25.090
1000.212	2817.250	2.817	55.831	25.100
1000.212	2912.750	2.912	56.829	25.100
1000.212	2869.775	2.869	57.832	25.140
1000.212	2774.275	2.774	58.822	25.150
1000.212	2726.525	2.726	60.136	25.190

H-7
.000	57.300	∞	.522	25.080
9.626	840.400	87.308	2.241	25.020
9.626	1198.525	124.513	3.135	25.070
9.626	1241.500	128.978	4.031	25.020
9.626	1260.600	130.962	4.926	25.040
9.626	1265.375	131.458	5.825	25.050
9.626	1246.275	129.474	6.718	24.980
9.626	1241.500	128.978	7.614	24.980
9.626	1236.725	128.482	8.509	24.960
9.626	1231.950	127.986	9.420	25.000
9.626	1231.950	127.986	10.317	25.000
9.626	1241.500	128.978	11.206	25.010
9.626	1241.500	128.978	12.102	25.090
9.626	1246.275	129.474	13.000	25.110
9.626	1241.500	128.978	13.894	25.080
9.626	1255.825	130.466	14.789	25.050
9.626	1260.600	130.962	15.687	25.020
9.626	1260.600	130.962	16.579	25.020
9.626	1265.375	131.458	17.481	25.020
9.626	1274.925	132.450	18.377	24.980
9.626	1284.475	133.442	19.269	25.010
9.626	1270.150	131.954	20.167	25.070
9.626	1279.700	132.946	21.065	25.070
9.626	1298.800	134.931	21.954	25.070
9.626	1308.350	135.923	22.849	25.080
9.626	1289.250	133.938	23.847	25.070
9.626	1303.575	135.427	24.845	25.050
9.626	1317.900	136.915	25.851	25.070
9.626	1322.675	137.411	26.849	25.080
9.626	1313.125	136.419	27.856	25.070
9.626	1327.450	137.907	28.845	25.070
9.626	1341.775	139.395	30.146	25.090
1000.212	2158.300	2.158	32.193	25.070
1000.212	2989.150	2.989	33.085	25.090
1000.212	2931.850	2.931	33.990	25.060
1000.212	2917.525	2.917	34.878	25.070
1000.212	2874.550	2.874	35.784	25.060
1000.212	2907.975	2.907	36.687	25.040
1000.212	2855.450	2.855	37.578	25.020
1000.212	2597.600	2.597	38.481	25.010
1000.212	2406.600	2.406	39.385	25.040
1000.212	2339.750	2.339	40.289	25.020
1000.212	2392.275	2.392	41.183	25.000
1000.212	2363.625	2.363	42.086	25.030
1000.212	2339.750	2.339	42.993	25.020
1000.212	2320.650	2.320	43.887	25.010
1000.212	2263.350	2.263	44.847	25.000
1000.212	2263.350	2.263	45.865	25.010
1000.212	2206.050	2.206	46.854	25.070
1000.212	2225.150	2.225	47.847	25.030
1000.212	2210.825	2.210	48.849	25.070
1000.212	2229.925	2.229	49.863	25.070
1000.212	2153.525	2.153	50.847	25.110
1000.212	2172.625	2.172	51.848	25.100
1000.212	2148.750	2.148	52.847	25.090
1000.212	2177.400	2.177	53.846	25.090
1000.212	2101.000	2.101	54.848	25.070
1000.212	2110.550	2.110	55.854	25.080
1000.212	2081.900	2.081	56.845	25.070
1000.212	2067.575	2.067	57.847	25.060
1000.212	2077.125	2.077	58.845	25.120
1000.212	2053.250	2.053	60.146	25.140

H-3
.000	62.075	∞	2.124	25.160
9.626	682.825	70.938	2.050	25.170
9.626	997.975	103.678	2.943	25.180
9.626	988.425	102.686	3.837	25.210
9.626	974.100	101.198	4.730	25.190
9.626	969.325	100.702	5.627	25.150
9.626	964.550	100.206	6.519	25.150
9.626	955.000	99.214	7.415	25.190
9.626	959.775	99.710	8.312	25.250
9.626	964.550	100.206	9.207	25.200
9.626	978.875	101.694	10.097	25.280
9.626	983.650	102.190	10.988	25.300
9.626	993.200	103.182	11.883	25.300
9.626	988.425	102.686	12.781	25.250
9.626	983.650	102.190	13.680	25.210
9.626	978.875	101.694	14.583	25.210
9.626	974.100	101.198	15.475	25.140
9.626	974.100	101.198	16.375	25.160
9.626	978.875	101.694	17.276	25.120
9.626	969.325	100.702	18.170	25.150
9.626	978.875	101.694	19.075	25.170
9.626	974.100	101.198	19.966	25.160
9.626	983.650	102.190	20.862	25.210
9.626	969.325	100.702	21.766	25.240
9.626	974.100	101.198	22.667	25.280
9.626	978.875	101.694	23.569	25.260
9.626	978.875	101.694	24.471	25.250
9.626	974.100	101.198	25.365	25.290
9.626	978.875	101.694	26.334	25.270
9.626	983.650	102.190	27.336	25.210
9.626	988.425	102.686	28.332	25.190
9.626	983.650	102.190	29.632	25.200
1000.212	1847.925	1.848	31.676	25.210
1000.212	2769.500	2.769	32.580	25.220
1000.212	2745.625	2.745	33.490	25.220
1000.212	2759.950	2.759	34.392	25.230
1000.212	2802.925	2.802	35.308	25.210
1000.212	2836.350	2.836	36.229	25.190
1000.212	2841.125	2.841	37.159	25.180
1000.212	2783.825	2.783	38.078	25.180
1000.212	2726.525	2.726	38.994	25.180
1000.212	2716.975	2.716	39.896	25.180
1000.212	2769.500	2.769	40.818	25.190
1000.212	2812.475	2.812	41.744	25.200
1000.212	2907.975	2.907	42.653	25.210
1000.212	3008.250	3.008	43.566	25.210
